Scenario,Country,Year,Technology,Metal,Metal_demand_t,Mode,Powertain,Powertrain
Canada Net-zero,Canada,2022,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2023,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2023,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2024,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2024,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2025,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2025,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2026,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2026,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2027,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2027,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2028,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2028,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2029,Uranium SMR,Copper,0.0,,,
Canada Net-zero,Canada,2029,Uranium SMR,Nickel,0.0,,,
Canada Net-zero,Canada,2030,Uranium SMR,Copper,1.488,,,
Canada Net-zero,Canada,2030,Uranium SMR,Nickel,2.0220000000000002,,,
Canada Net-zero,Canada,2031,Uranium SMR,Copper,14.344815999999998,,,
Canada Net-zero,Canada,2031,Uranium SMR,Nickel,19.492753999999998,,,
Canada Net-zero,Canada,2032,Uranium SMR,Copper,27.2056,,,
Canada Net-zero,Canada,2032,Uranium SMR,Nickel,36.968900000000005,,,
Canada Net-zero,Canada,2033,Uranium SMR,Copper,40.03712,,,
Canada Net-zero,Canada,2033,Uranium SMR,Nickel,54.405280000000005,,,
Canada Net-zero,Canada,2034,Uranium SMR,Copper,52.90336000000001,,,
Canada Net-zero,Canada,2034,Uranium SMR,Nickel,71.88884000000002,,,
Canada Net-zero,Canada,2035,Uranium SMR,Copper,66.32512,,,
Canada Net-zero,Canada,2035,Uranium SMR,Nickel,90.12728,,,
Canada Net-zero,Canada,2036,Uranium SMR,Copper,76.3096,,,
Canada Net-zero,Canada,2036,Uranium SMR,Nickel,103.6949,,,
Canada Net-zero,Canada,2037,Uranium SMR,Copper,86.37344,,,
Canada Net-zero,Canada,2037,Uranium SMR,Nickel,117.37036000000002,,,
Canada Net-zero,Canada,2038,Uranium SMR,Copper,96.15952,,,
Canada Net-zero,Canada,2038,Uranium SMR,Nickel,130.66838,,,
Canada Net-zero,Canada,2039,Uranium SMR,Copper,106.47135999999999,,,
Canada Net-zero,Canada,2039,Uranium SMR,Nickel,144.68084,,,
Canada Net-zero,Canada,2040,Uranium SMR,Copper,116.27728,,,
Canada Net-zero,Canada,2040,Uranium SMR,Nickel,158.00582000000003,,,
Canada Net-zero,Canada,2041,Uranium SMR,Copper,117.68096,,,
Canada Net-zero,Canada,2041,Uranium SMR,Nickel,159.91324,,,
Canada Net-zero,Canada,2042,Uranium SMR,Copper,119.03504000000001,,,
Canada Net-zero,Canada,2042,Uranium SMR,Nickel,161.75326,,,
Canada Net-zero,Canada,2043,Uranium SMR,Copper,120.48832000000002,,,
Canada Net-zero,Canada,2043,Uranium SMR,Nickel,163.72808000000003,,,
Canada Net-zero,Canada,2044,Uranium SMR,Copper,121.89200000000001,,,
Canada Net-zero,Canada,2044,Uranium SMR,Nickel,165.6355,,,
Canada Net-zero,Canada,2045,Uranium SMR,Copper,123.34528,,,
Canada Net-zero,Canada,2045,Uranium SMR,Nickel,167.61032000000003,,,
Canada Net-zero,Canada,2046,Uranium SMR,Copper,123.73216000000001,,,
Canada Net-zero,Canada,2046,Uranium SMR,Nickel,168.13604000000004,,,
Canada Net-zero,Canada,2047,Uranium SMR,Copper,124.11904000000001,,,
Canada Net-zero,Canada,2047,Uranium SMR,Nickel,168.66176000000002,,,
Canada Net-zero,Canada,2048,Uranium SMR,Copper,124.50592000000002,,,
Canada Net-zero,Canada,2048,Uranium SMR,Nickel,169.18748000000002,,,
Canada Net-zero,Canada,2049,Uranium SMR,Copper,124.89776000000002,,,
Canada Net-zero,Canada,2049,Uranium SMR,Nickel,169.71994000000004,,,
Canada Net-zero,Canada,2050,Uranium SMR,Copper,125.47312000000001,,,
Canada Net-zero,Canada,2050,Uranium SMR,Nickel,170.50178000000002,,,
Current Measures,Canada,2020,Bioenergy,Cobalt,5.0482,,,
Current Measures,Canada,2020,Bioenergy,Copper,5609.81225,,,
Current Measures,Canada,2020,Bioenergy,Nickel,50.482,,,
Current Measures,Canada,2021,Bioenergy,Cobalt,5.0862,,,
Current Measures,Canada,2021,Bioenergy,Copper,5652.03975,,,
Current Measures,Canada,2021,Bioenergy,Nickel,50.861999999999995,,,
Current Measures,Canada,2022,Bioenergy,Cobalt,5.0862,,,
Current Measures,Canada,2022,Bioenergy,Copper,5652.03975,,,
Current Measures,Canada,2022,Bioenergy,Nickel,50.861999999999995,,,
Current Measures,Canada,2023,Bioenergy,Cobalt,5.0862,,,
Current Measures,Canada,2023,Bioenergy,Copper,5652.03975,,,
Current Measures,Canada,2023,Bioenergy,Nickel,50.861999999999995,,,
Current Measures,Canada,2024,Bioenergy,Cobalt,5.0862,,,
Current Measures,Canada,2024,Bioenergy,Copper,5652.03975,,,
Current Measures,Canada,2024,Bioenergy,Nickel,50.861999999999995,,,
Current Measures,Canada,2025,Bioenergy,Cobalt,15.1866,,,
Current Measures,Canada,2025,Bioenergy,Copper,16876.10925,,,
Current Measures,Canada,2025,Bioenergy,Nickel,151.866,,,
Current Measures,Canada,2026,Bioenergy,Cobalt,15.6866,,,
Current Measures,Canada,2026,Bioenergy,Copper,17431.73425,,,
Current Measures,Canada,2026,Bioenergy,Nickel,156.866,,,
Current Measures,Canada,2027,Bioenergy,Cobalt,16.1666,,,
Current Measures,Canada,2027,Bioenergy,Copper,17965.13425,,,
Current Measures,Canada,2027,Bioenergy,Nickel,161.666,,,
Current Measures,Canada,2028,Bioenergy,Cobalt,16.6666,,,
Current Measures,Canada,2028,Bioenergy,Copper,18520.75925,,,
Current Measures,Canada,2028,Bioenergy,Nickel,166.666,,,
Current Measures,Canada,2029,Bioenergy,Cobalt,17.1466,,,
Current Measures,Canada,2029,Bioenergy,Copper,19054.15925,,,
Current Measures,Canada,2029,Bioenergy,Nickel,171.466,,,
Current Measures,Canada,2030,Bioenergy,Cobalt,17.6994,,,
Current Measures,Canada,2030,Bioenergy,Copper,19668.45825,,,
Current Measures,Canada,2030,Bioenergy,Nickel,176.994,,,
Current Measures,Canada,2031,Bioenergy,Cobalt,18.746599999999997,,,
Current Measures,Canada,2031,Bioenergy,Copper,20832.159249999997,,,
Current Measures,Canada,2031,Bioenergy,Nickel,187.46599999999998,,,
Current Measures,Canada,2032,Bioenergy,Cobalt,19.7926,,,
Current Measures,Canada,2032,Bioenergy,Copper,21994.52675,,,
Current Measures,Canada,2032,Bioenergy,Nickel,197.926,,,
Current Measures,Canada,2033,Bioenergy,Cobalt,20.8406,,,
Current Measures,Canada,2033,Bioenergy,Copper,23159.116749999997,,,
Current Measures,Canada,2033,Bioenergy,Nickel,208.40599999999998,,,
Current Measures,Canada,2034,Bioenergy,Cobalt,21.8886,,,
Current Measures,Canada,2034,Bioenergy,Copper,24323.70675,,,
Current Measures,Canada,2034,Bioenergy,Nickel,218.886,,,
Current Measures,Canada,2035,Bioenergy,Cobalt,22.9712,,,
Current Measures,Canada,2035,Bioenergy,Copper,25526.746,,,
Current Measures,Canada,2035,Bioenergy,Nickel,229.712,,,
Current Measures,Canada,2036,Bioenergy,Cobalt,23.9332,,,
Current Measures,Canada,2036,Bioenergy,Copper,26595.7685,,,
Current Measures,Canada,2036,Bioenergy,Nickel,239.332,,,
Current Measures,Canada,2037,Bioenergy,Cobalt,24.8932,,,
Current Measures,Canada,2037,Bioenergy,Copper,27662.5685,,,
Current Measures,Canada,2037,Bioenergy,Nickel,248.93200000000002,,,
Current Measures,Canada,2038,Bioenergy,Cobalt,25.8552,,,
Current Measures,Canada,2038,Bioenergy,Copper,28731.591,,,
Current Measures,Canada,2038,Bioenergy,Nickel,258.552,,,
Current Measures,Canada,2039,Bioenergy,Cobalt,26.7772,,,
Current Measures,Canada,2039,Bioenergy,Copper,29756.163500000002,,,
Current Measures,Canada,2039,Bioenergy,Nickel,267.772,,,
Current Measures,Canada,2040,Bioenergy,Cobalt,27.717200000000002,,,
Current Measures,Canada,2040,Bioenergy,Copper,30800.738500000003,,,
Current Measures,Canada,2040,Bioenergy,Nickel,277.172,,,
Current Measures,Canada,2041,Bioenergy,Cobalt,28.2192,,,
Current Measures,Canada,2041,Bioenergy,Copper,31358.586,,,
Current Measures,Canada,2041,Bioenergy,Nickel,282.192,,,
Current Measures,Canada,2042,Bioenergy,Cobalt,28.8992,,,
Current Measures,Canada,2042,Bioenergy,Copper,32114.236,,,
Current Measures,Canada,2042,Bioenergy,Nickel,288.992,,,
Current Measures,Canada,2043,Bioenergy,Cobalt,29.3992,,,
Current Measures,Canada,2043,Bioenergy,Copper,32669.861,,,
Current Measures,Canada,2043,Bioenergy,Nickel,293.992,,,
Current Measures,Canada,2044,Bioenergy,Cobalt,29.8992,,,
Current Measures,Canada,2044,Bioenergy,Copper,33225.486,,,
Current Measures,Canada,2044,Bioenergy,Nickel,298.992,,,
Current Measures,Canada,2045,Bioenergy,Cobalt,30.442,,,
Current Measures,Canada,2045,Bioenergy,Copper,33828.6725,,,
Current Measures,Canada,2045,Bioenergy,Nickel,304.42,,,
Current Measures,Canada,2046,Bioenergy,Cobalt,30.642,,,
Current Measures,Canada,2046,Bioenergy,Copper,34050.9225,,,
Current Measures,Canada,2046,Bioenergy,Nickel,306.42,,,
Current Measures,Canada,2047,Bioenergy,Cobalt,30.642,,,
Current Measures,Canada,2047,Bioenergy,Copper,34050.9225,,,
Current Measures,Canada,2047,Bioenergy,Nickel,306.42,,,
Current Measures,Canada,2048,Bioenergy,Cobalt,30.842,,,
Current Measures,Canada,2048,Bioenergy,Copper,34273.1725,,,
Current Measures,Canada,2048,Bioenergy,Nickel,308.41999999999996,,,
Current Measures,Canada,2049,Bioenergy,Cobalt,30.842,,,
Current Measures,Canada,2049,Bioenergy,Copper,34273.1725,,,
Current Measures,Canada,2049,Bioenergy,Nickel,308.41999999999996,,,
Current Measures,Canada,2050,Bioenergy,Cobalt,31.1854,,,
Current Measures,Canada,2050,Bioenergy,Copper,34654.77575,,,
Current Measures,Canada,2050,Bioenergy,Nickel,311.85400000000004,,,
Current Measures,Canada,2020,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2020,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2020,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2021,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2021,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2021,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2022,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2022,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2022,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2023,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2023,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2023,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2024,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2024,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2024,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2025,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2025,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2025,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2026,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2026,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2026,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2027,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2027,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2027,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2028,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2028,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2028,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2029,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2029,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2029,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2030,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2030,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2030,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2031,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2031,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2031,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2032,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2032,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2032,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2033,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2033,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2033,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2034,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2034,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2034,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2035,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2035,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2035,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2036,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2036,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2036,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2037,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2037,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2037,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2038,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2038,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2038,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2039,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2039,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2039,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2040,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2040,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2040,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2041,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2041,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2041,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2042,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2042,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2042,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2043,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2043,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2043,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2044,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2044,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2044,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2045,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2045,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2045,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2046,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2046,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2046,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2047,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2047,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2047,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2048,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2048,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2048,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2049,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2049,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2049,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2050,Coal with CCUS,Cobalt,24.0879,,,
Current Measures,Canada,2050,Coal with CCUS,Copper,215.6825,,,
Current Measures,Canada,2050,Coal with CCUS,Nickel,214.5946,,,
Current Measures,Canada,2020,Hydro,Copper,298408.12833333336,,,
Current Measures,Canada,2020,Hydro,Nickel,620563.491,,,
Current Measures,Canada,2021,Hydro,Copper,303260.4116666667,,,
Current Measures,Canada,2021,Hydro,Nickel,630654.201,,,
Current Measures,Canada,2022,Hydro,Copper,305467.6533333333,,,
Current Measures,Canada,2022,Hydro,Nickel,635244.336,,,
Current Measures,Canada,2023,Hydro,Copper,305467.6533333333,,,
Current Measures,Canada,2023,Hydro,Nickel,635244.336,,,
Current Measures,Canada,2024,Hydro,Copper,305684.7291666667,,,
Current Measures,Canada,2024,Hydro,Nickel,635695.7625,,,
Current Measures,Canada,2025,Hydro,Copper,309789.1041666667,,,
Current Measures,Canada,2025,Hydro,Nickel,644231.1375,,,
Current Measures,Canada,2026,Hydro,Copper,311613.2708333333,,,
Current Measures,Canada,2026,Hydro,Nickel,648024.6375,,,
Current Measures,Canada,2027,Hydro,Copper,313437.4375,,,
Current Measures,Canada,2027,Hydro,Nickel,651818.1375,,,
Current Measures,Canada,2028,Hydro,Copper,315261.6041666667,,,
Current Measures,Canada,2028,Hydro,Nickel,655611.6375,,,
Current Measures,Canada,2029,Hydro,Copper,317102.18833333335,,,
Current Measures,Canada,2029,Hydro,Nickel,659439.279,,,
Current Measures,Canada,2030,Hydro,Copper,318926.35500000004,,,
Current Measures,Canada,2030,Hydro,Nickel,663232.779,,,
Current Measures,Canada,2031,Hydro,Copper,318926.35500000004,,,
Current Measures,Canada,2031,Hydro,Nickel,663232.779,,,
Current Measures,Canada,2032,Hydro,Copper,319382.39666666667,,,
Current Measures,Canada,2032,Hydro,Nickel,664181.154,,,
Current Measures,Canada,2033,Hydro,Copper,319382.39666666667,,,
Current Measures,Canada,2033,Hydro,Nickel,664181.154,,,
Current Measures,Canada,2034,Hydro,Copper,319747.23,,,
Current Measures,Canada,2034,Hydro,Nickel,664939.8539999999,,,
Current Measures,Canada,2035,Hydro,Copper,319747.23,,,
Current Measures,Canada,2035,Hydro,Nickel,664939.8539999999,,,
Current Measures,Canada,2036,Hydro,Copper,319783.7133333334,,,
Current Measures,Canada,2036,Hydro,Nickel,665015.724,,,
Current Measures,Canada,2037,Hydro,Copper,319820.1966666667,,,
Current Measures,Canada,2037,Hydro,Nickel,665091.594,,,
Current Measures,Canada,2038,Hydro,Copper,319856.68,,,
Current Measures,Canada,2038,Hydro,Nickel,665167.4639999999,,,
Current Measures,Canada,2039,Hydro,Copper,319893.16333333333,,,
Current Measures,Canada,2039,Hydro,Nickel,665243.334,,,
Current Measures,Canada,2040,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2040,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2041,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2041,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2042,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2042,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2043,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2043,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2044,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2044,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2045,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2045,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2046,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2046,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2047,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2047,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2048,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2048,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2049,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2049,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2050,Hydro,Copper,319929.64666666667,,,
Current Measures,Canada,2050,Hydro,Nickel,665319.2039999999,,,
Current Measures,Canada,2020,Natural Gas,Cobalt,41.222879999999996,,,
Current Measures,Canada,2020,Natural Gas,Copper,22092.41013333333,,,
Current Measures,Canada,2020,Natural Gas,Nickel,741.4393,,,
Current Measures,Canada,2021,Natural Gas,Cobalt,41.36688,,,
Current Measures,Canada,2021,Natural Gas,Copper,22169.583466666667,,,
Current Measures,Canada,2021,Natural Gas,Nickel,744.0293,,,
Current Measures,Canada,2022,Natural Gas,Cobalt,42.26688,,,
Current Measures,Canada,2022,Natural Gas,Copper,22651.9168,,,
Current Measures,Canada,2022,Natural Gas,Nickel,760.2168,,,
Current Measures,Canada,2023,Natural Gas,Cobalt,46.64088,,,
Current Measures,Canada,2023,Natural Gas,Copper,24996.0568,,,
Current Measures,Canada,2023,Natural Gas,Nickel,838.88805,,,
Current Measures,Canada,2024,Natural Gas,Cobalt,47.11787999999999,,,
Current Measures,Canada,2024,Natural Gas,Copper,25251.693466666664,,,
Current Measures,Canada,2024,Natural Gas,Nickel,847.4674249999999,,,
Current Measures,Canada,2025,Natural Gas,Cobalt,54.29628,,,
Current Measures,Canada,2025,Natural Gas,Copper,29098.78413333333,,,
Current Measures,Canada,2025,Natural Gas,Nickel,976.578925,,,
Current Measures,Canada,2026,Natural Gas,Cobalt,58.10867999999999,,,
Current Measures,Canada,2026,Natural Gas,Copper,31141.948133333328,,,
Current Measures,Canada,2026,Natural Gas,Nickel,1045.1491749999998,,,
Current Measures,Canada,2027,Natural Gas,Cobalt,62.176680000000005,,,
Current Measures,Canada,2027,Natural Gas,Copper,33322.0948,,,
Current Measures,Canada,2027,Natural Gas,Nickel,1118.316675,,,
Current Measures,Canada,2028,Natural Gas,Cobalt,65.45268,,,
Current Measures,Canada,2028,Natural Gas,Copper,35077.788133333335,,,
Current Measures,Canada,2028,Natural Gas,Nickel,1177.239175,,,
Current Measures,Canada,2029,Natural Gas,Cobalt,69.05268000000001,,,
Current Measures,Canada,2029,Natural Gas,Copper,37007.121466666664,,,
Current Measures,Canada,2029,Natural Gas,Nickel,1241.989175,,,
Current Measures,Canada,2030,Natural Gas,Cobalt,72.59868,,,
Current Measures,Canada,2030,Natural Gas,Copper,38907.5148,,,
Current Measures,Canada,2030,Natural Gas,Nickel,1305.7679249999999,,,
Current Measures,Canada,2031,Natural Gas,Cobalt,74.97468,,,
Current Measures,Canada,2031,Natural Gas,Copper,40180.8748,,,
Current Measures,Canada,2031,Natural Gas,Nickel,1348.502925,,,
Current Measures,Canada,2032,Natural Gas,Cobalt,76.93668,,,
Current Measures,Canada,2032,Natural Gas,Copper,41232.36146666666,,,
Current Measures,Canada,2032,Natural Gas,Nickel,1383.791675,,,
Current Measures,Canada,2033,Natural Gas,Cobalt,78.28308,,,
Current Measures,Canada,2033,Natural Gas,Copper,41953.932133333336,,,
Current Measures,Canada,2033,Natural Gas,Nickel,1408.008175,,,
Current Measures,Canada,2034,Natural Gas,Cobalt,79.03908,,,
Current Measures,Canada,2034,Natural Gas,Copper,42359.092133333324,,,
Current Measures,Canada,2034,Natural Gas,Nickel,1421.6056749999998,,,
Current Measures,Canada,2035,Natural Gas,Cobalt,80.64504000000001,,,
Current Measures,Canada,2035,Natural Gas,Copper,43219.767733333334,,,
Current Measures,Canada,2035,Natural Gas,Nickel,1450.4906500000002,,,
Current Measures,Canada,2036,Natural Gas,Cobalt,80.78904000000001,,,
Current Measures,Canada,2036,Natural Gas,Copper,43296.941066666666,,,
Current Measures,Canada,2036,Natural Gas,Nickel,1453.08065,,,
Current Measures,Canada,2037,Natural Gas,Cobalt,81.27504000000002,,,
Current Measures,Canada,2037,Natural Gas,Copper,43557.40106666667,,,
Current Measures,Canada,2037,Natural Gas,Nickel,1461.8219000000001,,,
Current Measures,Canada,2038,Natural Gas,Cobalt,80.24364000000001,,,
Current Measures,Canada,2038,Natural Gas,Copper,43004.64706666667,,,
Current Measures,Canada,2038,Natural Gas,Nickel,1443.2710250000002,,,
Current Measures,Canada,2039,Natural Gas,Cobalt,78.82164,,,
Current Measures,Canada,2039,Natural Gas,Copper,42242.560399999995,,,
Current Measures,Canada,2039,Natural Gas,Nickel,1417.694775,,,
Current Measures,Canada,2040,Natural Gas,Cobalt,76.28364,,,
Current Measures,Canada,2040,Natural Gas,Copper,40882.3804,,,
Current Measures,Canada,2040,Natural Gas,Nickel,1372.046025,,,
Current Measures,Canada,2041,Natural Gas,Cobalt,78.38964000000001,,,
Current Measures,Canada,2041,Natural Gas,Copper,42011.040400000005,,,
Current Measures,Canada,2041,Natural Gas,Nickel,1409.9247750000002,,,
Current Measures,Canada,2042,Natural Gas,Cobalt,79.18164,,,
Current Measures,Canada,2042,Natural Gas,Copper,42435.49373333334,,,
Current Measures,Canada,2042,Natural Gas,Nickel,1424.169775,,,
Current Measures,Canada,2043,Natural Gas,Cobalt,81.64764,,,
Current Measures,Canada,2043,Natural Gas,Copper,43757.08706666667,,,
Current Measures,Canada,2043,Natural Gas,Nickel,1468.523525,,,
Current Measures,Canada,2044,Natural Gas,Cobalt,80.87364000000001,,,
Current Measures,Canada,2044,Natural Gas,Copper,43342.280399999996,,,
Current Measures,Canada,2044,Natural Gas,Nickel,1454.602275,,,
Current Measures,Canada,2045,Natural Gas,Cobalt,79.57764,,,
Current Measures,Canada,2045,Natural Gas,Copper,42647.7204,,,
Current Measures,Canada,2045,Natural Gas,Nickel,1431.292275,,,
Current Measures,Canada,2046,Natural Gas,Cobalt,78.76764000000001,,,
Current Measures,Canada,2046,Natural Gas,Copper,42213.62040000001,,,
Current Measures,Canada,2046,Natural Gas,Nickel,1416.723525,,,
Current Measures,Canada,2047,Natural Gas,Cobalt,80.29764,,,
Current Measures,Canada,2047,Natural Gas,Copper,43033.58706666667,,,
Current Measures,Canada,2047,Natural Gas,Nickel,1444.242275,,,
Current Measures,Canada,2048,Natural Gas,Cobalt,80.67564,,,
Current Measures,Canada,2048,Natural Gas,Copper,43236.16706666667,,,
Current Measures,Canada,2048,Natural Gas,Nickel,1451.041025,,,
Current Measures,Canada,2049,Natural Gas,Cobalt,82.09764,,,
Current Measures,Canada,2049,Natural Gas,Copper,43998.25373333333,,,
Current Measures,Canada,2049,Natural Gas,Nickel,1476.617275,,,
Current Measures,Canada,2050,Natural Gas,Cobalt,79.99164000000002,,,
Current Measures,Canada,2050,Natural Gas,Copper,42869.593733333335,,,
Current Measures,Canada,2050,Natural Gas,Nickel,1438.7385250000002,,,
Current Measures,Canada,2020,Oil,Cobalt,6.58953,,,
Current Measures,Canada,2020,Oil,Copper,3531.4999666666663,,,
Current Measures,Canada,2020,Oil,Nickel,118.52001874999999,,,
Current Measures,Canada,2021,Oil,Cobalt,6.58953,,,
Current Measures,Canada,2021,Oil,Copper,3531.4999666666663,,,
