Scenario,Region,Year,Variable,Metal,Metal intensity (t/GW),Metal_demand_t,Fiability_used,Comment
Canada Net-zero,Canada,2028,Natural Gas,Manganese,27.0,982.7082,No comparison,
Canada Net-zero,Canada,2028,Natural Gas,Nickel,32.375,1178.339925,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2028,Natural Gas,Zinc,20.0,727.932,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Aluminum,527.0,20350.9482,Small variability in data,
Canada Net-zero,Canada,2029,Natural Gas,Chromium,52.67,2033.936322,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2029,Natural Gas,Cobalt,1.8,69.50988,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Copper,964.6666666666666,37252.146799999995,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2029,Natural Gas,Iron,6341.0,244867.86059999999,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Lead,5.0,193.083,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Magnesium,2.0,77.2332,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Manganese,27.0,1042.6481999999999,No comparison,
Canada Net-zero,Canada,2029,Natural Gas,Nickel,32.375,1250.212425,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2029,Natural Gas,Zinc,20.0,772.332,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Aluminum,527.0,21365.9502,Small variability in data,
Canada Net-zero,Canada,2030,Natural Gas,Chromium,52.67,2135.378742,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2030,Natural Gas,Cobalt,1.8,72.97668,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Copper,964.6666666666666,39110.0948,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2030,Natural Gas,Iron,6341.0,257080.6266,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Lead,5.0,202.713,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Magnesium,2.0,81.0852,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Manganese,27.0,1094.6502,No comparison,
Canada Net-zero,Canada,2030,Natural Gas,Nickel,32.375,1312.566675,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2030,Natural Gas,Zinc,20.0,810.852,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Aluminum,527.0,21998.350199999997,Small variability in data,
Canada Net-zero,Canada,2031,Natural Gas,Chromium,52.67,2198.582742,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2031,Natural Gas,Cobalt,1.8,75.13668,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Copper,964.6666666666666,40267.6948,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2031,Natural Gas,Iron,6341.0,264689.8266,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Lead,5.0,208.71299999999997,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Magnesium,2.0,83.48519999999999,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Manganese,27.0,1127.0502,No comparison,
Canada Net-zero,Canada,2031,Natural Gas,Nickel,32.375,1351.416675,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2031,Natural Gas,Zinc,20.0,834.8519999999999,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Aluminum,527.0,22551.7002,Small variability in data,
Canada Net-zero,Canada,2032,Natural Gas,Chromium,52.67,2253.886242,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2032,Natural Gas,Cobalt,1.8,77.02668,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Copper,964.6666666666666,41280.5948,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2032,Natural Gas,Iron,6341.0,271347.8766,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Lead,5.0,213.963,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Magnesium,2.0,85.5852,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Manganese,27.0,1155.4002,No comparison,
Canada Net-zero,Canada,2032,Natural Gas,Nickel,32.375,1385.410425,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2032,Natural Gas,Zinc,20.0,855.852,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Aluminum,527.0,22940.6262,Small variability in data,
Canada Net-zero,Canada,2033,Natural Gas,Chromium,52.67,2292.756702,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2033,Natural Gas,Cobalt,1.8,78.35508,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Copper,964.6666666666666,41992.5188,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2033,Natural Gas,Iron,6341.0,276027.5346,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Lead,5.0,217.653,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Magnesium,2.0,87.0612,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Manganese,27.0,1175.3262,No comparison,
Canada Net-zero,Canada,2033,Natural Gas,Nickel,32.375,1409.303175,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2033,Natural Gas,Zinc,20.0,870.612,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Aluminum,527.0,23098.726199999997,Small variability in data,
Canada Net-zero,Canada,2034,Natural Gas,Chromium,52.67,2308.557702,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2034,Natural Gas,Cobalt,1.8,78.89508,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Copper,964.6666666666666,42281.91879999999,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2034,Natural Gas,Iron,6341.0,277929.8346,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Lead,5.0,219.153,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Magnesium,2.0,87.6612,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Manganese,27.0,1183.4261999999999,No comparison,
Canada Net-zero,Canada,2034,Natural Gas,Nickel,32.375,1419.0156749999999,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2034,Natural Gas,Zinc,20.0,876.612,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Aluminum,527.0,17987.9856,Small variability in data,
Canada Net-zero,Canada,2035,Natural Gas,Chromium,52.67,1797.7745760000003,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2035,Natural Gas,Cobalt,1.8,61.439040000000006,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Copper,964.6666666666666,32926.7744,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2035,Natural Gas,Iron,6341.0,216436.0848,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Lead,5.0,170.66400000000002,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Magnesium,2.0,68.2656,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Manganese,27.0,921.5856000000001,No comparison,
Canada Net-zero,Canada,2035,Natural Gas,Nickel,32.375,1105.0494,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2035,Natural Gas,Zinc,20.0,682.6560000000001,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Aluminum,527.0,17677.0556,Small variability in data,
Canada Net-zero,Canada,2036,Natural Gas,Chromium,52.67,1766.699276,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2036,Natural Gas,Cobalt,1.8,60.37704,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Copper,964.6666666666666,32357.621066666667,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2036,Natural Gas,Iron,6341.0,212694.8948,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Lead,5.0,167.714,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Magnesium,2.0,67.0856,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Manganese,27.0,905.6556,No comparison,
Canada Net-zero,Canada,2036,Natural Gas,Nickel,32.375,1085.94815,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2036,Natural Gas,Zinc,20.0,670.856,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Aluminum,527.0,17408.2856,Small variability in data,
Canada Net-zero,Canada,2037,Natural Gas,Chromium,52.67,1739.8375760000001,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2037,Natural Gas,Cobalt,1.8,59.45904,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Copper,964.6666666666666,31865.641066666667,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2037,Natural Gas,Iron,6341.0,209460.9848,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Lead,5.0,165.16400000000002,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Magnesium,2.0,66.0656,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Manganese,27.0,891.8856000000001,No comparison,
Canada Net-zero,Canada,2037,Natural Gas,Nickel,32.375,1069.4369000000002,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2037,Natural Gas,Zinc,20.0,660.6560000000001,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Aluminum,527.0,16763.7646,Small variability in data,
Canada Net-zero,Canada,2038,Natural Gas,Chromium,52.67,1675.422166,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2038,Natural Gas,Cobalt,1.8,57.25764,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Copper,964.6666666666666,30685.85373333333,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2038,Natural Gas,Iron,6341.0,201705.9418,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Lead,5.0,159.049,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Magnesium,2.0,63.6196,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Manganese,27.0,858.8646,No comparison,
Canada Net-zero,Canada,2038,Natural Gas,Nickel,32.375,1029.842275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2038,Natural Gas,Zinc,20.0,636.196,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Aluminum,527.0,16531.884599999998,Small variability in data,
Canada Net-zero,Canada,2039,Natural Gas,Chromium,52.67,1652.247366,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2039,Natural Gas,Cobalt,1.8,56.46564,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Copper,964.6666666666666,30261.400399999995,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2039,Natural Gas,Iron,6341.0,198915.9018,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Lead,5.0,156.849,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Magnesium,2.0,62.739599999999996,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Manganese,27.0,846.9846,No comparison,
Canada Net-zero,Canada,2039,Natural Gas,Nickel,32.375,1015.597275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2039,Natural Gas,Zinc,20.0,627.396,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Aluminum,527.0,15815.1646,Small variability in data,
Canada Net-zero,Canada,2040,Natural Gas,Chromium,52.67,1580.616166,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2040,Natural Gas,Cobalt,1.8,54.01764,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Copper,964.6666666666666,28949.453733333332,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2040,Natural Gas,Iron,6341.0,190292.14179999998,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Lead,5.0,150.04899999999998,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Magnesium,2.0,60.0196,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Manganese,27.0,810.2646,No comparison,
Canada Net-zero,Canada,2040,Natural Gas,Nickel,32.375,971.567275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2040,Natural Gas,Zinc,20.0,600.1959999999999,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Aluminum,527.0,15688.6846,Small variability in data,
Canada Net-zero,Canada,2041,Natural Gas,Chromium,52.67,1567.9753660000001,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2041,Natural Gas,Cobalt,1.8,53.58564,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Copper,964.6666666666666,28717.93373333333,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2041,Natural Gas,Iron,6341.0,188770.3018,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Lead,5.0,148.849,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Magnesium,2.0,59.5396,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Manganese,27.0,803.7846,No comparison,
Canada Net-zero,Canada,2041,Natural Gas,Nickel,32.375,963.797275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2041,Natural Gas,Zinc,20.0,595.396,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Aluminum,527.0,15462.0746,Small variability in data,
Canada Net-zero,Canada,2042,Natural Gas,Chromium,52.67,1545.327266,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2042,Natural Gas,Cobalt,1.8,52.811640000000004,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Copper,964.6666666666666,28303.127066666664,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2042,Natural Gas,Iron,6341.0,186043.6718,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Lead,5.0,146.699,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Magnesium,2.0,58.6796,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Manganese,27.0,792.1746,No comparison,
Canada Net-zero,Canada,2042,Natural Gas,Nickel,32.375,949.876025,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2042,Natural Gas,Zinc,20.0,586.796,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Aluminum,527.0,15462.0746,Small variability in data,
Canada Net-zero,Canada,2043,Natural Gas,Chromium,52.67,1545.327266,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2043,Natural Gas,Cobalt,1.8,52.811640000000004,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Copper,964.6666666666666,28303.127066666664,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2043,Natural Gas,Iron,6341.0,186043.6718,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Lead,5.0,146.699,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Magnesium,2.0,58.6796,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Manganese,27.0,792.1746,No comparison,
Canada Net-zero,Canada,2043,Natural Gas,Nickel,32.375,949.876025,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2043,Natural Gas,Zinc,20.0,586.796,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Aluminum,527.0,15393.5646,Small variability in data,
Canada Net-zero,Canada,2044,Natural Gas,Chromium,52.67,1538.4801659999998,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2044,Natural Gas,Cobalt,1.8,52.577639999999995,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Copper,964.6666666666666,28177.7204,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2044,Natural Gas,Iron,6341.0,185219.3418,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Lead,5.0,146.04899999999998,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Magnesium,2.0,58.419599999999996,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Manganese,27.0,788.6646,No comparison,
Canada Net-zero,Canada,2044,Natural Gas,Nickel,32.375,945.6672749999999,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2044,Natural Gas,Zinc,20.0,584.1959999999999,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Aluminum,527.0,15188.0346,Small variability in data,
Canada Net-zero,Canada,2045,Natural Gas,Chromium,52.67,1517.9388660000002,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2045,Natural Gas,Cobalt,1.8,51.875640000000004,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Copper,964.6666666666666,27801.5004,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2045,Natural Gas,Iron,6341.0,182746.3518,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Lead,5.0,144.099,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Magnesium,2.0,57.6396,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Manganese,27.0,778.1346,No comparison,
Canada Net-zero,Canada,2045,Natural Gas,Nickel,32.375,933.041025,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2045,Natural Gas,Zinc,20.0,576.396,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Aluminum,527.0,14824.4046,Small variability in data,
Canada Net-zero,Canada,2046,Natural Gas,Chromium,52.67,1481.596566,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2046,Natural Gas,Cobalt,1.8,50.63364,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Copper,964.6666666666666,27135.8804,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2046,Natural Gas,Iron,6341.0,178371.0618,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Lead,5.0,140.649,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Magnesium,2.0,56.2596,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Manganese,27.0,759.5046,No comparison,
Canada Net-zero,Canada,2046,Natural Gas,Nickel,32.375,910.702275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2046,Natural Gas,Zinc,20.0,562.596,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Aluminum,527.0,14745.3546,Small variability in data,
Canada Net-zero,Canada,2047,Natural Gas,Chromium,52.67,1473.6960660000002,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2047,Natural Gas,Cobalt,1.8,50.363640000000004,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Copper,964.6666666666666,26991.1804,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2047,Natural Gas,Iron,6341.0,177419.9118,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Lead,5.0,139.899,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Magnesium,2.0,55.9596,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Manganese,27.0,755.4546,No comparison,
Canada Net-zero,Canada,2047,Natural Gas,Nickel,32.375,905.846025,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2047,Natural Gas,Zinc,20.0,559.596,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Aluminum,527.0,14529.2846,Small variability in data,
Canada Net-zero,Canada,2048,Natural Gas,Chromium,52.67,1452.101366,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2048,Natural Gas,Cobalt,1.8,49.625640000000004,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Copper,964.6666666666666,26595.667066666665,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2048,Natural Gas,Iron,6341.0,174820.1018,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Lead,5.0,137.849,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Magnesium,2.0,55.1396,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Manganese,27.0,744.3846,No comparison,
Canada Net-zero,Canada,2048,Natural Gas,Nickel,32.375,892.572275,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2048,Natural Gas,Zinc,20.0,551.396,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Aluminum,527.0,14524.0146,Small variability in data,
Canada Net-zero,Canada,2049,Natural Gas,Chromium,52.67,1451.574666,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2049,Natural Gas,Cobalt,1.8,49.607639999999996,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Copper,964.6666666666666,26586.020399999998,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2049,Natural Gas,Iron,6341.0,174756.6918,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Lead,5.0,137.799,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Magnesium,2.0,55.1196,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Manganese,27.0,744.1146,No comparison,
Canada Net-zero,Canada,2049,Natural Gas,Nickel,32.375,892.248525,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2049,Natural Gas,Zinc,20.0,551.196,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Aluminum,527.0,13654.464600000001,Small variability in data,
Canada Net-zero,Canada,2050,Natural Gas,Chromium,52.67,1364.6691660000001,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2050,Natural Gas,Cobalt,1.8,46.637640000000005,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Copper,964.6666666666666,24994.3204,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2050,Natural Gas,Iron,6341.0,164294.0418,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Lead,5.0,129.549,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Magnesium,2.0,51.8196,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Manganese,27.0,699.5646,No comparison,
Canada Net-zero,Canada,2050,Natural Gas,Nickel,32.375,838.829775,Small variability in data,mean of Small variability in data
Canada Net-zero,Canada,2050,Natural Gas,Zinc,20.0,518.196,No comparison,
Canada Net-zero,Canada,2020,Coal and Coke,,,,,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Aluminum,527.0,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Chromium,378.67,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Cobalt,9.8,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Copper,1656.666666666666,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Iron,6341.0,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Lead,5.0,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Magnesium,2.0,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Manganese,3788.0,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Nickel,1177.375,0.0,No comparison,
Canada Net-zero,Canada,2021,Natural Gas with CCUS,Zinc,20.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Aluminum,527.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Chromium,378.67,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Cobalt,9.8,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Copper,1656.666666666666,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Iron,6341.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Lead,5.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Magnesium,2.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Manganese,3788.0,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Nickel,1177.375,0.0,No comparison,
Canada Net-zero,Canada,2022,Natural Gas with CCUS,Zinc,20.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Aluminum,527.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Chromium,378.67,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Cobalt,9.8,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Copper,1656.666666666666,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Iron,6341.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Lead,5.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Magnesium,2.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Manganese,3788.0,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Nickel,1177.375,0.0,No comparison,
Canada Net-zero,Canada,2023,Natural Gas with CCUS,Zinc,20.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Aluminum,527.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Chromium,378.67,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Cobalt,9.8,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Copper,1656.666666666666,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Iron,6341.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Lead,5.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Magnesium,2.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Manganese,3788.0,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Nickel,1177.375,0.0,No comparison,
Canada Net-zero,Canada,2024,Natural Gas with CCUS,Zinc,20.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Aluminum,527.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Chromium,378.67,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Cobalt,9.8,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Copper,1656.666666666666,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Iron,6341.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Lead,5.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Magnesium,2.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Manganese,3788.0,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Nickel,1177.375,0.0,No comparison,
Canada Net-zero,Canada,2025,Natural Gas with CCUS,Zinc,20.0,0.0,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Aluminum,527.0,113.832,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Chromium,378.67,81.79272,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Cobalt,9.8,2.1168,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Copper,1656.666666666666,357.83999999999986,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Iron,6341.0,1369.656,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Lead,5.0,1.08,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Magnesium,2.0,0.432,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Manganese,3788.0,818.208,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Nickel,1177.375,254.313,No comparison,
Canada Net-zero,Canada,2026,Natural Gas with CCUS,Zinc,20.0,4.32,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Aluminum,527.0,228.191,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Chromium,378.67,163.96411,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Cobalt,9.8,4.2434,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Copper,1656.666666666666,717.3366666666664,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Iron,6341.0,2745.653,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Lead,5.0,2.165,No comparison,
Canada Net-zero,Canada,2027,Natural Gas with CCUS,Magnesium,2.0,0.866,No comparison,
