Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (kg/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,2 and 3 wheelers,BEV,2024,170.0,0.09808569078889517,Current Measures,Vehicle motor,PM,Copper,13884.5,231.5180315389306,No comparison,
Canada,2 and 3 wheelers,BEV,2024,170.0,0.09808569078889517,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1.3839890970313111,Variability in data,
Canada,2 and 3 wheelers,BEV,2024,170.0,0.09808569078889517,Current Measures,Vehicle motor,PM,Neodymium,695.0,11.588824366707966,Small variability in data,
Canada,2 and 3 wheelers,BEV,2024,170.0,0.09808569078889517,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.01667456743411218,No comparison,
Canada,Buses,BEV,2024,210.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,16547.545125955974,No comparison,
Canada,Buses,BEV,2024,210.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,98.91938819938392,Variability in data,
Canada,Buses,BEV,2024,210.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,828.3009011876123,Small variability in data,
Canada,Buses,BEV,2024,210.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,1.1917998578239026,No comparison,
Canada,Cars,BEV,2024,190000.0,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,2638055.0,No comparison,
Canada,Cars,BEV,2024,190000.0,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,15770.0,Variability in data,
Canada,Cars,BEV,2024,190000.0,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,132050.0,Small variability in data,
Canada,Cars,BEV,2024,190000.0,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,190.0,No comparison,
Canada,Trucks,BEV,2024,2000.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,102447.56423033458,No comparison,
Canada,Trucks,BEV,2024,2000.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,612.4201686137615,Variability in data,
Canada,Trucks,BEV,2024,2000.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,5128.096592609207,Small variability in data,
Canada,Trucks,BEV,2024,2000.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,7.378556248358571,No comparison,
Canada,Vans,BEV,2024,11000.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,299006.29432740266,No comparison,
Canada,Vans,BEV,2024,11000.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1787.4264416561218,Variability in data,
Canada,Vans,BEV,2024,11000.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,14967.00454157837,Small variability in data,
Canada,Vans,BEV,2024,11000.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,21.535258333206286,No comparison,
Canada,Buses,FCEV,2024,13.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,1024.371841130608,No comparison,
Canada,Buses,FCEV,2024,13.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,6.123581174247575,Variability in data,
Canada,Buses,FCEV,2024,13.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,51.27577007351885,Small variability in data,
Canada,Buses,FCEV,2024,13.0,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.07377808643671777,No comparison,
Canada,Cars,FCEV,2024,20.0,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,277.69,No comparison,
Canada,Cars,FCEV,2024,20.0,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1.66,Variability in data,
Canada,Cars,FCEV,2024,20.0,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,13.9,Small variability in data,
Canada,Cars,FCEV,2024,20.0,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.02,No comparison,
Canada,Trucks,FCEV,2024,6.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,307.3426926910037,No comparison,
Canada,Trucks,FCEV,2024,6.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1.837260505841284,Variability in data,
Canada,Trucks,FCEV,2024,6.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,15.38428977782762,Small variability in data,
Canada,Trucks,FCEV,2024,6.0,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.022135668745075714,No comparison,
Canada,Cars,PHEV,2024,62000.0,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,860839.0,No comparison,
Canada,Cars,PHEV,2024,62000.0,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,5146.0,Variability in data,
Canada,Cars,PHEV,2024,62000.0,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,43090.0,Small variability in data,
Canada,Cars,PHEV,2024,62000.0,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,62.0,No comparison,
Canada,Vans,PHEV,2024,6400.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,173967.29851776152,No comparison,
Canada,Vans,PHEV,2024,6400.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1039.957202418107,Variability in data,
Canada,Vans,PHEV,2024,6400.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,8708.075369645596,Small variability in data,
Canada,Vans,PHEV,2024,6400.0,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,12.529604848410928,No comparison,
Canada,2 and 3 wheelers,BEV,2025,243.2677962581561,0.09808569078889517,Current Measures,Vehicle motor,PM,Copper,13884.5,331.29930192059953,No comparison,
Canada,2 and 3 wheelers,BEV,2025,243.2677962581561,0.09808569078889517,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1.9804704569418963,Variability in data,
Canada,2 and 3 wheelers,BEV,2025,243.2677962581561,0.09808569078889517,Current Measures,Vehicle motor,PM,Neodymium,695.0,16.583457440658048,Small variability in data,
Canada,2 and 3 wheelers,BEV,2025,243.2677962581561,0.09808569078889517,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.02386108984267345,No comparison,
Canada,Buses,BEV,2025,300.5072777306634,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,23679.322566315892,No comparison,
Canada,Buses,BEV,2025,300.5072777306634,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,141.55236220275987,Variability in data,
Canada,Buses,BEV,2025,300.5072777306634,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,1185.287852179736,Small variability in data,
Canada,Buses,BEV,2025,300.5072777306634,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,1.7054501470212031,No comparison,
Canada,Cars,BEV,2025,271887.53699440975,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,3775022.507398882,No comparison,
Canada,Cars,BEV,2025,271887.53699440975,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,22566.66557053601,Variability in data,
Canada,Cars,BEV,2025,271887.53699440975,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,188961.83821111475,Small variability in data,
Canada,Cars,BEV,2025,271887.53699440975,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,271.88753699440974,No comparison,
Canada,Trucks,BEV,2025,2861.9740736253657,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,146601.13636664348,No comparison,
Canada,Trucks,BEV,2025,2861.9740736253657,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,876.3653223689299,Variability in data,
Canada,Trucks,BEV,2025,2861.9740736253657,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,7338.239747547065,Small variability in data,
Canada,Trucks,BEV,2025,2861.9740736253657,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,10.558618341794338,No comparison,
Canada,Vans,BEV,2025,15740.857404939512,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,427874.1311079109,No comparison,
Canada,Vans,BEV,2025,15740.857404939512,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2557.7840672661314,Variability in data,
Canada,Vans,BEV,2025,15740.857404939512,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,21417.589478915197,Small variability in data,
Canada,Vans,BEV,2025,15740.857404939512,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,30.8166755092305,No comparison,
Canada,Buses,FCEV,2025,18.602831478564877,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,1465.862825533841,No comparison,
Canada,Buses,FCEV,2025,18.602831478564877,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,8.762765279218467,Variability in data,
Canada,Buses,FCEV,2025,18.602831478564877,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,73.37496227779317,Small variability in data,
Canada,Buses,FCEV,2025,18.602831478564877,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.10557548529178876,No comparison,
Canada,Cars,FCEV,2025,28.619740736253657,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,397.37079025251387,No comparison,
Canada,Cars,FCEV,2025,28.619740736253657,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2.3754384811090534,Variability in data,
Canada,Cars,FCEV,2025,28.619740736253657,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,19.890719811696293,Small variability in data,
Canada,Cars,FCEV,2025,28.619740736253657,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.028619740736253656,No comparison,
Canada,Trucks,FCEV,2025,8.585922220876098,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,439.8034090999305,No comparison,
Canada,Trucks,FCEV,2025,8.585922220876098,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2.62909596710679,Variability in data,
Canada,Trucks,FCEV,2025,8.585922220876098,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,22.014719242641196,Small variability in data,
Canada,Trucks,FCEV,2025,8.585922220876098,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.03167585502538302,No comparison,
Canada,Cars,PHEV,2025,88721.19628238634,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,1231849.4497827932,No comparison,
Canada,Cars,PHEV,2025,88721.19628238634,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,7363.859291438066,Variability in data,
Canada,Cars,PHEV,2025,88721.19628238634,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,61661.23141625851,Small variability in data,
Canada,Cars,PHEV,2025,88721.19628238634,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,88.72119628238634,No comparison,
Canada,Vans,PHEV,2025,9158.31703560117,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,248944.94900823903,No comparison,
Canada,Vans,PHEV,2025,9158.31703560117,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1488.1652755002945,Variability in data,
Canada,Vans,PHEV,2025,9158.31703560117,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,12461.142969550658,Small variability in data,
Canada,Vans,PHEV,2025,9158.31703560117,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,17.929702114461378,No comparison,
Canada,2 and 3 wheelers,BEV,2026,327.92208241748733,0.09808569078889517,Current Measures,Vehicle motor,PM,Copper,13884.5,446.5875001143742,No comparison,
Canada,2 and 3 wheelers,BEV,2026,327.92208241748733,0.09808569078889517,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2.669650510244738,Variability in data,
Canada,2 and 3 wheelers,BEV,2026,327.92208241748733,0.09808569078889517,Current Measures,Vehicle motor,PM,Neodymium,695.0,22.35430246530232,Small variability in data,
Canada,2 and 3 wheelers,BEV,2026,327.92208241748733,0.09808569078889517,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.03216446397885226,No comparison,
Canada,Buses,BEV,2026,405.08021945689615,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,31919.4438623578,No comparison,
Canada,Buses,BEV,2026,405.08021945689615,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,190.8108927635635,Variability in data,
Canada,Buses,BEV,2026,405.08021945689615,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,1597.7538610924894,Small variability in data,
Canada,Buses,BEV,2026,405.08021945689615,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,2.298926418838114,No comparison,
Canada,Cars,BEV,2026,366501.15093719173,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,5088685.230187439,No comparison,
Canada,Cars,BEV,2026,366501.15093719173,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,30419.595527786914,Variability in data,
Canada,Cars,BEV,2026,366501.15093719173,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,254718.29990134828,Small variability in data,
Canada,Cars,BEV,2026,366501.15093719173,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,366.5011509371917,No comparison,
Canada,Trucks,BEV,2026,3857.906851970439,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,197616.58000594474,No comparison,
Canada,Trucks,BEV,2026,3857.906851970439,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1181.3299823899608,Variability in data,
Canada,Trucks,BEV,2026,3857.906851970439,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,9891.85949109666,Small variability in data,
Canada,Trucks,BEV,2026,3857.906851970439,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,14.232891354095914,No comparison,
Canada,Vans,BEV,2026,21218.487685837415,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,576769.2158339883,No comparison,
Canada,Vans,BEV,2026,21218.487685837415,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,3447.862358329146,Variability in data,
Canada,Vans,BEV,2026,21218.487685837415,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,28870.654687213933,Small variability in data,
Canada,Vans,BEV,2026,21218.487685837415,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,41.54051034131501,No comparison,
Canada,Buses,FCEV,2026,25.076394537807857,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,1975.9655724316733,No comparison,
Canada,Buses,FCEV,2026,25.076394537807857,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,11.812102885363455,Variability in data,
Canada,Buses,FCEV,2026,25.076394537807857,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,98.90857235334458,Small variability in data,
Canada,Buses,FCEV,2026,25.076394537807857,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.1423144925947404,No comparison,
Canada,Cars,FCEV,2026,38.57906851970439,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,535.6510768618357,No comparison,
Canada,Cars,FCEV,2026,38.57906851970439,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,3.2020626871354647,Variability in data,
Canada,Cars,FCEV,2026,38.57906851970439,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,26.812452621194552,Small variability in data,
Canada,Cars,FCEV,2026,38.57906851970439,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.03857906851970439,No comparison,
Canada,Trucks,FCEV,2026,11.573720555911319,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,592.8497400178342,No comparison,
Canada,Trucks,FCEV,2026,11.573720555911319,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,3.543989947169883,Variability in data,
Canada,Trucks,FCEV,2026,11.573720555911319,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,29.67557847328998,Small variability in data,
Canada,Trucks,FCEV,2026,11.573720555911319,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.04269867406228774,No comparison,
Canada,Cars,PHEV,2026,119595.11241108362,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,1660518.3382716905,No comparison,
Canada,Cars,PHEV,2026,119595.11241108362,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,9926.394330119942,Variability in data,
Canada,Cars,PHEV,2026,119595.11241108362,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,83118.60312570313,Small variability in data,
Canada,Cars,PHEV,2026,119595.11241108362,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,119.59511241108362,No comparison,
Canada,Vans,PHEV,2026,12345.301926305407,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,335574.8164852296,No comparison,
Canada,Vans,PHEV,2026,12345.301926305407,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2006.0290084824123,Variability in data,
Canada,Vans,PHEV,2026,12345.301926305407,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,16797.471818015383,Small variability in data,
Canada,Vans,PHEV,2026,12345.301926305407,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,24.169024198583283,No comparison,
Canada,2 and 3 wheelers,BEV,2027,416.5631111649561,0.09808569078889517,Current Measures,Vehicle motor,PM,Copper,13884.5,567.3051265214315,No comparison,
Canada,2 and 3 wheelers,BEV,2027,416.5631111649561,0.09808569078889517,Current Measures,Vehicle motor,PM,Dysprosium,83.0,3.391287082810243,Variability in data,
Canada,2 and 3 wheelers,BEV,2027,416.5631111649561,0.09808569078889517,Current Measures,Vehicle motor,PM,Neodymium,695.0,28.396921958471307,Small variability in data,
Canada,2 and 3 wheelers,BEV,2027,416.5631111649561,0.09808569078889517,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.04085888051578605,No comparison,
Canada,Buses,BEV,2027,514.5779608508282,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,40547.62870476898,No comparison,
Canada,Buses,BEV,2027,514.5779608508282,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,242.38922413452593,Variability in data,
Canada,Buses,BEV,2027,514.5779608508282,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,2029.6447081144038,Small variability in data,
Canada,Buses,BEV,2027,514.5779608508282,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,2.920352098006336,No comparison,
Canada,Cars,BEV,2027,465570.53600789217,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,6464214.107201579,No comparison,
Canada,Cars,BEV,2027,465570.53600789217,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,38642.35448865505,Variability in data,
Canada,Cars,BEV,2027,465570.53600789217,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,323571.522525485,Small variability in data,
Canada,Cars,BEV,2027,465570.53600789217,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,465.57053600789214,No comparison,
Canada,Trucks,BEV,2027,4900.742484293602,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,251034.56521799907,No comparison,
Canada,Trucks,BEV,2027,4900.742484293602,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1500.6567692818555,Variability in data,
Canada,Trucks,BEV,2027,4900.742484293602,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,12565.740417480598,Small variability in data,
Canada,Trucks,BEV,2027,4900.742484293602,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,18.080202039540428,No comparison,
Canada,Vans,BEV,2027,26954.08366361481,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,732676.4248407496,No comparison,
Canada,Vans,BEV,2027,26954.08366361481,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,4379.858350086947,Variability in data,
Canada,Vans,BEV,2027,26954.08366361481,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,36674.717509764196,Small variability in data,
Canada,Vans,BEV,2027,26954.08366361481,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,52.769377711890925,No comparison,
Canada,Buses,FCEV,2027,31.854826147908412,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,2510.0913007714134,No comparison,
Canada,Buses,FCEV,2027,31.854826147908412,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,15.005047208327797,Variability in data,
Canada,Buses,FCEV,2027,31.854826147908412,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,125.64467240708215,Small variability in data,
Canada,Buses,FCEV,2027,31.854826147908412,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.18078370130515417,No comparison,
Canada,Cars,FCEV,2027,49.00742484293602,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,680.4435902317451,No comparison,
Canada,Cars,FCEV,2027,49.00742484293602,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,4.067616261963689,Variability in data,
Canada,Cars,FCEV,2027,49.00742484293602,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,34.06016026584053,Small variability in data,
Canada,Cars,FCEV,2027,49.00742484293602,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.04900742484293602,No comparison,
Canada,Trucks,FCEV,2027,14.702227452880805,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,753.1036956539973,No comparison,
Canada,Trucks,FCEV,2027,14.702227452880805,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,4.501970307845568,Variability in data,
Canada,Trucks,FCEV,2027,14.702227452880805,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,37.6972212524418,Small variability in data,
Canada,Trucks,FCEV,2027,14.702227452880805,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.0542406061186213,No comparison,
Canada,Cars,PHEV,2027,151923.01701310166,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,2109375.12971841,No comparison,
Canada,Cars,PHEV,2027,151923.01701310166,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,12609.610412087439,Variability in data,
Canada,Cars,PHEV,2027,151923.01701310166,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,105586.49682410565,Small variability in data,
Canada,Cars,PHEV,2027,151923.01701310166,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,151.92301701310166,No comparison,
Canada,Vans,PHEV,2027,15682.375949739526,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,426284.4653618907,No comparison,
Canada,Vans,PHEV,2027,15682.375949739526,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,2548.281221868769,Variability in data,
Canada,Vans,PHEV,2027,15682.375949739526,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,21338.017460226438,Small variability in data,
Canada,Vans,PHEV,2027,15682.375949739526,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,30.702183396009268,No comparison,
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle motor,PM,Copper,13884.5,697.3028678672064,No comparison,
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle motor,PM,Dysprosium,83.0,4.168399152506617,Variability in data,
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle motor,PM,Neodymium,695.0,34.90406519267589,Small variability in data,
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.0502216765362243,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,49839.1014980224,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,297.93261725923577,Variability in data,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,2494.7369758454083,Small variability in data,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,3.5895496055329614,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,7945486.167379152,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,47497.234462347915,Variability in data,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,397717.80664255185,Small variability in data,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,572.2558368957581,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,308559.03477137914,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,1844.5316637995222,Variability in data,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle motor,PM,Neodymium,695.0,15445.17477518877,Small variability in data,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle motor,PM,Praesodymium,1.0,22.22327305782557,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle motor,PM,Copper,13884.5,900568.9326180377,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle motor,PM,Dysprosium,83.0,5383.50112768174,Variability in data,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle motor,PM,Neodymium,695.0,45078.714261913374,Small variability in data,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle motor,PM,Praesodymium,1.0,64.86145936965953,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle motor,PM,Copper,13884.5,3085.2777117823393,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle motor,PM,Dysprosium,83.0,18.44344773509555,Variability in data,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle motor,PM,Neodymium,695.0,154.43609850471577,Small variability in data,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.22221021367585,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle motor,PM,Copper,13884.5,836.3669649872792,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle motor,PM,Dysprosium,83.0,4.999708890773465,Variability in data,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle motor,PM,Neodymium,695.0,41.865032278163355,Small variability in data,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle motor,PM,Praesodymium,1.0,0.06023745651534295,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle motor,PM,Copper,13884.5,925.6771043141374,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle motor,PM,Dysprosium,83.0,5.533594991398567,Variability in data,
