Country,Mode,Powertrain,Year,Value,Mass_vehicule,Scenario
Canada,Trucks,FCEV,2032,80.71648944668313,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2032,834070.3909490589,1.0,Canada Net-zero
Canada,Vans,PHEV,2032,86097.58874312867,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2033,2696.2883804046182,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2033,3330.70917579394,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2033,3013498.778099279,1.0,Canada Net-zero
Canada,Trucks,BEV,2033,31721.039769466097,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2033,174465.7187320635,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2033,206.18675850152962,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2033,317.21039769466097,1.0,Canada Net-zero
Canada,Trucks,FCEV,2033,95.16311930839828,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2033,983352.232853449,1.0,Canada Net-zero
Canada,Vans,PHEV,2033,101507.32726229151,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2034,3120.600831957586,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2034,3854.8598512417234,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2034,3487730.3415996544,1.0,Canada Net-zero
Canada,Trucks,BEV,2034,36712.95096420689,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2034,201921.23030313788,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2034,238.6341812673448,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2034,367.1295096420689,1.0,Canada Net-zero
Canada,Trucks,FCEV,2034,110.13885289262066,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2034,1138101.4798904136,1.0,Canada Net-zero
Canada,Vans,PHEV,2034,117481.44308546204,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2035,3504.9057095012404,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2035,4329.589405854474,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2035,3917247.5576778566,1.0,Canada Net-zero
Canada,Trucks,BEV,2035,41234.18481766165,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2035,226788.01649713906,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2035,268.0222013148007,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2035,412.3418481766165,1.0,Canada Net-zero
Canada,Trucks,FCEV,2035,123.70255445298494,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2035,1278259.7293475112,1.0,Canada Net-zero
Canada,Vans,PHEV,2035,131949.3914165173,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2036,3928.340996100569,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2036,4852.65652459482,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2036,4390498.760347695,1.0,Canada Net-zero
Canada,Trucks,BEV,2036,46215.77642471258,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2036,254186.7703359192,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2036,300.40254676063176,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2036,462.1577642471258,1.0,Canada Net-zero
Canada,Trucks,FCEV,2036,138.64732927413775,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2036,1432689.0691660899,1.0,Canada Net-zero
Canada,Vans,PHEV,2036,147890.48455908024,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2037,4344.210734974763,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2037,5366.377966733531,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2037,4855294.350854147,1.0,Canada Net-zero
Canada,Trucks,BEV,2037,51108.36158793839,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2037,281095.9887336611,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2037,332.2043503215995,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2037,511.0836158793839,1.0,Canada Net-zero
Canada,Trucks,FCEV,2037,153.32508476381517,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2037,1584359.20922609,1.0,Canada Net-zero
Canada,Vans,PHEV,2037,163546.75708140284,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2038,4746.018674666714,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2038,5862.728951058883,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2038,5304373.812862799,1.0,Canada Net-zero
Canada,Trucks,BEV,2038,55835.5138196084,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2038,307095.3260078462,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2038,362.93083982745463,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2038,558.355138196084,1.0,Canada Net-zero
Canada,Trucks,FCEV,2038,167.5065414588252,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2038,1730900.9284078605,1.0,Canada Net-zero
Canada,Vans,PHEV,2038,178673.6442227469,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2039,5131.050834620323,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2039,6338.356913354517,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2039,5734703.87398742,1.0,Canada Net-zero
Canada,Trucks,BEV,2039,60365.303936709686,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2039,332009.17165190325,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2039,392.37447558861294,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2039,603.6530393670969,1.0,Canada Net-zero
Canada,Trucks,FCEV,2039,181.09591181012905,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2039,1871324.4220380003,1.0,Canada Net-zero
Canada,Vans,PHEV,2039,193168.972597471,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2040,5501.300954443518,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2040,6795.724708430228,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2040,6148512.8314368725,1.0,Canada Net-zero
Canada,Trucks,BEV,2040,64721.1876993355,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2040,355966.53234634525,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2040,420.68772004568075,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2040,647.211876993355,1.0,Canada Net-zero
Canada,Trucks,FCEV,2040,194.1635630980065,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2040,2006356.8186794005,1.0,Canada Net-zero
Canada,Vans,PHEV,2040,207107.80063787362,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2041,5854.1003201202375,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2041,7231.535689560294,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2041,6542818.004840266,1.0,Canada Net-zero
Canada,Trucks,BEV,2041,68871.7684720028,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2041,378794.7265960154,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2041,447.6664950680182,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2041,688.717684720028,1.0,Canada Net-zero
Canada,Trucks,FCEV,2041,206.6153054160084,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2042,472.4482570902787,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2042,726.8434724465826,1.0,Canada Net-zero
Canada,Trucks,FCEV,2042,218.05304173397477,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2043,495.8063183805822,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2043,762.7789513547418,1.0,Canada Net-zero
Canada,Trucks,FCEV,2043,228.83368540642255,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2044,517.6057550636394,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2044,796.316546251753,1.0,Canada Net-zero
Canada,Trucks,FCEV,2044,238.8949638755259,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2045,455491.28101349715,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2045,538.3078775614057,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2045,828.1659654790858,1.0,Canada Net-zero
Canada,Trucks,FCEV,2045,248.44978964372572,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2045,2567314.4929851657,1.0,Canada Net-zero
Canada,Vans,PHEV,2045,265013.10895330744,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2046,7297.439038100818,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2046,9014.483517653951,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2046,8155961.277877385,1.0,Canada Net-zero
Canada,Trucks,BEV,2046,85852.22397765667,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2046,472187.2318771117,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2046,558.0394558547684,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2046,858.5222397765667,1.0,Canada Net-zero
Canada,Trucks,FCEV,2046,257.55667193297006,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2046,2661418.943307357,1.0,Canada Net-zero
Canada,Vans,PHEV,2046,274727.1167285014,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2047,7536.313587654366,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2047,9309.56384357304,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2047,8422938.715613702,1.0,Canada Net-zero
Canada,Trucks,BEV,2047,88662.51279593371,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2047,487643.8203776354,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2047,576.3063331735691,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2047,886.6251279593371,1.0,Canada Net-zero
Canada,Trucks,FCEV,2047,265.9875383878011,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2047,2748537.896673945,1.0,Canada Net-zero
Canada,Vans,PHEV,2047,283720.04094698787,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2048,7762.755933467062,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2048,9589.286741341664,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2048,8676021.337404363,1.0,Canada Net-zero
Canada,Trucks,BEV,2048,91326.54039373015,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2048,502295.97216551576,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2048,593.6225125592459,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2048,913.2654039373015,1.0,Canada Net-zero
Canada,Trucks,FCEV,2048,273.9796211811904,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2048,2831122.7522056345,1.0,Canada Net-zero
Canada,Vans,PHEV,2048,292244.92925993644,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2049,7976.229918520228,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2049,9852.989899348517,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2049,8914609.908934373,1.0,Canada Net-zero
Canada,Trucks,BEV,2049,93837.99904141446,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2049,516108.99472777947,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2049,609.9469937691939,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2049,938.3799904141445,1.0,Canada Net-zero
Canada,Trucks,FCEV,2049,281.51399712424336,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2049,2908977.970283848,1.0,Canada Net-zero
Canada,Vans,PHEV,2049,300281.5969325262,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2050,8180.357871940072,0.09808569078889517,Canada Net-zero
Canada,Buses,BEV,2050,10105.147959455382,5.6752374182090595,Canada Net-zero
Canada,Cars,BEV,2050,9142752.915697727,1.0,Canada Net-zero
Canada,Trucks,BEV,2050,96239.50437576555,3.6892781241792854,Canada Net-zero
Canada,Vans,BEV,2050,529317.2740667105,1.9577507575642077,Canada Net-zero
Canada,Buses,FCEV,2050,625.5567784424761,5.6752374182090595,Canada Net-zero
Canada,Cars,FCEV,2050,962.3950437576555,1.0,Canada Net-zero
Canada,Trucks,FCEV,2050,288.71851312729666,3.6892781241792854,Canada Net-zero
Canada,Cars,PHEV,2050,2983424.635648732,1.0,Canada Net-zero
Canada,Vans,PHEV,2050,307966.4140024498,1.9577507575642077,Canada Net-zero
Canada,2 and 3 wheelers,BEV,2024,170.0,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2024,210.0,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2024,190000.0,1.0,Global Net-zero
Canada,Trucks,BEV,2024,2000.0,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2024,11000.0,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2024,13.0,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2024,20.0,1.0,Global Net-zero
Canada,Trucks,FCEV,2024,6.0,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2024,62000.0,1.0,Global Net-zero
Canada,Vans,PHEV,2024,6400.0,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2025,269.03133550334934,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2025,332.3328262100198,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2025,300682.08085668454,1.0,Global Net-zero
Canada,Trucks,BEV,2025,3165.0745353335215,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2025,17407.90994433437,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2025,20.57298447966789,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2025,31.650745353335218,1.0,Global Net-zero
Canada,Trucks,FCEV,2025,9.495223606000565,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2025,98117.31059533918,1.0,Global Net-zero
Canada,Vans,PHEV,2025,10128.23851306727,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2026,413.39861071799226,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2026,510.6688720634022,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2026,462033.7413906972,1.0,Global Net-zero
Canada,Trucks,BEV,2026,4863.513067270497,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2026,26749.321869987732,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2026,31.61283493725823,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2026,48.63513067270497,1.0,Global Net-zero
Canada,Trucks,FCEV,2026,14.590539201811492,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2026,150768.9050853854,1.0,Global Net-zero
Canada,Vans,PHEV,2026,15563.24181526559,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2027,622.1203651287857,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2027,768.5016275120294,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2027,695310.9963204076,1.0,Global Net-zero
Canada,Trucks,BEV,2027,7319.063119162185,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2027,40254.84715539202,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2027,47.5739102745542,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2027,73.19063119162185,1.0,Global Net-zero
Canada,Trucks,FCEV,2027,21.957189357486556,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2027,226890.95669402773,1.0,Global Net-zero
Canada,Vans,PHEV,2027,23421.00198131899,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2028,872.1722568166807,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2028,1077.3892584206055,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2028,974780.7576186432,1.0,Global Net-zero
Canada,Trucks,BEV,2028,10260.850080196244,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2028,56434.675441079344,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2028,66.69552552127558,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2028,102.60850080196244,1.0,Global Net-zero
Canada,Trucks,FCEV,2028,30.782550240588733,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2028,318086.3524860836,1.0,Global Net-zero
Canada,Vans,PHEV,2028,32834.72025662798,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2029,1161.0461482215303,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2029,1434.2334772148315,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2029,1297639.8127181807,1.0,Global Net-zero
Canada,Trucks,BEV,2029,13659.366449665062,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2029,75126.51547315784,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2029,88.7858819228229,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2029,136.5936644966506,1.0,Global Net-zero
Canada,Trucks,FCEV,2029,40.97809934899519,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2029,423440.3599396169,1.0,Global Net-zero
Canada,Vans,PHEV,2029,43709.97263892819,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2030,1464.6149990565148,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2030,1809.2302929521652,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2030,111.99997051608642,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2030,172.30764694782525,1.0,Global Net-zero
Canada,Trucks,FCEV,2030,51.69229408434758,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2031,137.65278564015472,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2031,211.7735163694688,1.0,Global Net-zero
Canada,Trucks,FCEV,2031,63.53205491084064,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2032,165.94448179073498,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2032,255.29920275497687,1.0,Global Net-zero
Canada,Trucks,FCEV,2032,76.58976082649306,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2033,196.01188791395413,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2033,301.5567506368525,1.0,Global Net-zero
Canada,Trucks,FCEV,2033,90.46702519105575,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2034,2967.5988890461363,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2034,3665.857451174639,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2034,3316728.1701103877,1.0,Global Net-zero
Canada,Trucks,BEV,2034,34912.92810642513,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2034,192021.10458533824,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2034,226.93403269176338,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2034,349.12928106425136,1.0,Global Net-zero
Canada,Trucks,FCEV,2034,104.7387843192754,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2034,1082300.7712991792,1.0,Global Net-zero
Canada,Vans,PHEV,2034,111721.36994056043,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2035,3335.148304085291,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2035,4119.889081517124,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2035,3727518.6928012073,1.0,Global Net-zero
Canada,Trucks,BEV,2035,39237.038871591656,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2035,215803.7137937541,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2035,255.04075266534576,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2035,392.3703887159166,1.0,Global Net-zero
Canada,Trucks,FCEV,2035,117.71111661477497,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2035,1216348.2050193413,1.0,Global Net-zero
Canada,Vans,PHEV,2035,125558.5243890933,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2036,3742.305642041702,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2036,4622.848146051514,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2036,4182576.894046608,1.0,Global Net-zero
Canada,Trucks,BEV,2036,44027.125200490605,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2036,242149.18860269836,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2036,286.176313803189,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2036,440.2712520049061,1.0,Global Net-zero
Canada,Trucks,FCEV,2036,132.08137560147182,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2036,1364840.881215209,1.0,Global Net-zero
Canada,Vans,PHEV,2036,140886.80064156995,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2037,4142.5009434852345,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2037,5117.207047834701,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2037,4629853.995659968,1.0,Global Net-zero
Canada,Trucks,BEV,2037,48735.305217473346,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2037,268044.1786961034,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2037,316.77948391357677,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2037,487.3530521747335,1.0,Global Net-zero
Canada,Trucks,FCEV,2037,146.20591565242003,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2037,1510794.4617416738,1.0,Global Net-zero
Canada,Vans,PHEV,2037,155952.9766959147,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2038,4525.5131969997165,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2038,5590.339831587885,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2038,5057926.514293801,1.0,Global Net-zero
Canada,Trucks,BEV,2038,53241.331729408426,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2038,292827.32451174635,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2038,346.06865624115477,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2038,532.4133172940843,1.0,Global Net-zero
Canada,Trucks,FCEV,2038,159.72399518822527,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2038,1650481.2836116613,1.0,Global Net-zero
Canada,Vans,PHEV,2038,170372.26153410698,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2039,4891.040664213605,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2039,6041.873761675629,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2039,5466457.212944617,1.0,Global Net-zero
Canada,Trucks,BEV,2039,57541.65487310123,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2039,316479.1018020568,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2039,374.020756675158,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2039,575.4165487310123,1.0,Global Net-zero
Canada,Trucks,FCEV,2039,172.62496461930368,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2039,1783791.301066138,1.0,Global Net-zero
Canada,Vans,PHEV,2039,184133.29559392395,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2040,5240.222131804888,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2040,6473.215574582508,5.6752374182090595,Global Net-zero
