Mode,Battery_type,Scenario,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2040,2050
Cars,Gr-LFP,Current Trend Scenario,0.04296505647281304,0.04296505647281304,0.054472815343055564,0.11153625798002946,0.06047977774215954,0.03774,0.16604,0.27547,0.40377,0.4,0.41509,0.42642,0.44151,0.45283,0.46415,0.47924999999999995,0.49057,0.5195139031630449,0.4594179753504497
Cars,Gr-LMFP,Current Trend Scenario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151000000000003,0.06037999999999997,0.09055999999999997,0.11320999999999998,0.13585,0.16604,0.18867000000000003,0.21509,0.3871392754198217,0.43596399472444974
Cars,Gr-NMC,Current Trend Scenario,0.3007865670556208,0.3007865670556208,0.44746783692310876,0.5384678343427729,0.6370999626008442,0.6,0.5773600000000001,0.5547200000000001,0.44529,0.45660000000000006,0.4226400000000001,0.3811300000000001,0.3471699999999999,0.30565999999999993,0.27169999999999994,0.22641999999999995,0.19245000000000004,0.0,0.0
Cars,Gr-NCA,Current Trend Scenario,0.6054592117704513,0.6054592117704513,0.46692611031184983,0.3307722213128171,0.30242025965699626,0.36225999999999997,0.25659999999999994,0.16980999999999993,0.15093999999999994,0.09056999999999987,0.08301999999999993,0.08301999999999993,0.07169000000000011,0.06792000000000002,0.05660000000000011,0.06037999999999997,0.04528999999999996,0.0,0.0
Cars,Gr-LMO,Current Trend Scenario,0.05078916470111497,0.05078916470111497,0.031133237421985878,0.019223686364380474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cars,Na-ion,Current Trend Scenario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01132000000000005,0.018870000000000005,0.018870000000000005,0.026419999999999957,0.03774000000000001,0.041509999999999964,0.045280000000000056,0.05659999999999996,0.09334682141713348,0.10461802992510058
Vans,Gr-LFP,Current Trend Scenario,0.04296505647281304,0.04296505647281304,0.054472815343055564,0.11153625798002946,0.06047977774215954,0.03774,0.16604,0.27547,0.40377,0.4,0.41509,0.42642,0.44151,0.45283,0.46415,0.47924999999999995,0.49057,0.5195139031630449,0.4594179753504497
Vans,Gr-LMFP,Current Trend Scenario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151000000000003,0.06037999999999997,0.09055999999999997,0.11320999999999998,0.13585,0.16604,0.18867000000000003,0.21509,0.3871392754198217,0.43596399472444974
Vans,Gr-NMC,Current Trend Scenario,0.3007865670556208,0.3007865670556208,0.44746783692310876,0.5384678343427729,0.6370999626008442,0.6,0.5773600000000001,0.5547200000000001,0.44529,0.45660000000000006,0.4226400000000001,0.3811300000000001,0.3471699999999999,0.30565999999999993,0.27169999999999994,0.22641999999999995,0.19245000000000004,0.0,0.0
Vans,Gr-NCA,Current Trend Scenario,0.6054592117704513,0.6054592117704513,0.46692611031184983,0.3307722213128171,0.30242025965699626,0.36225999999999997,0.25659999999999994,0.16980999999999993,0.15093999999999994,0.09056999999999987,0.08301999999999993,0.08301999999999993,0.07169000000000011,0.06792000000000002,0.05660000000000011,0.06037999999999997,0.04528999999999996,0.0,0.0
Vans,Gr-LMO,Current Trend Scenario,0.05078916470111497,0.05078916470111497,0.031133237421985878,0.019223686364380474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vans,Na-ion,Current Trend Scenario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01132000000000005,0.018870000000000005,0.018870000000000005,0.026419999999999957,0.03774000000000001,0.041509999999999964,0.045280000000000056,0.05659999999999996,0.09334682141713348,0.10461802992510058
2 and 3 wheelers,Gr-LFP,Current Trend Scenario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Buses,Gr-NMC,Current Trend Scenario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trucks,Gr-NMC,Current Trend Scenario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
