Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap,Technology,Sub-technology,Metal,Metal intensity (g/kWh),Metal_demand_t,Fiability_used
Canada,Vans,Na-ion,PHEV,2031,31107.88348708008,Current Measures,21.8,40875.38780641746,Vehicle battery,Na-ion,Manganese,554.878014362737,22.680854022331747,Variability in data
Canada,Vans,Na-ion,PHEV,2031,31107.88348708008,Current Measures,21.8,40875.38780641746,Vehicle battery,Na-ion,Nickel,334.688460516676,13.680520617951968,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Aluminum,46.40007822418474,0.1304102430110331,No comparison
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Cobalt,1536.85058087675,4.319412065545194,Important variability in data
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Copper,493.2248344592003,1.3862384069726645,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Lithium,128.51391608843448,0.3611961804550757,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Manganese,1492.4507879970258,4.194623746199938,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2032,936.853614635075,Current Measures,3.0,2810.560843905225,Vehicle battery,LFP,Nickel,140.0,0.39347851814673146,Variability in data
Canada,Buses,NMC,BEV,2032,1157.2897592550928,Current Measures,300.0,347186.9277765278,Vehicle battery,NMC,Cobalt,216.0569064717551,75.01213358282926,Small variability in data
Canada,Buses,NMC,BEV,2032,1157.2897592550928,Current Measures,300.0,347186.9277765278,Vehicle battery,NMC,Copper,317.07315106442,110.0836531984789,No comparison
Canada,Buses,NMC,BEV,2032,1157.2897592550928,Current Measures,300.0,347186.9277765278,Vehicle battery,NMC,Lithium,373.86187056491104,129.79995425421737,Variability in data
Canada,Buses,NMC,BEV,2032,1157.2897592550928,Current Measures,300.0,347186.9277765278,Vehicle battery,NMC,Manganese,158.5365755322099,55.0418265992394,No comparison
Canada,Buses,NMC,BEV,2032,1157.2897592550928,Current Measures,300.0,347186.9277765278,Vehicle battery,NMC,Nickel,563.6856690888599,195.70429568261775,No comparison
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Aluminum,46.40007822418474,1567.4878914834096,No comparison
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Cobalt,1536.85058087675,51917.90119198397,Important variability in data
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Copper,493.2248344592003,16662.126129579163,Variability in data
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Lithium,128.51391608843448,4341.45835665292,Small variability in data
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Manganese,1492.4507879970258,50417.986959359594,Variability in data
Canada,Cars,LFP,BEV,2032,1047071.6869450839,Current Measures,65.0,33782009.6748544,Vehicle battery,LFP,Nickel,140.0,4729.481354479616,Variability in data
Canada,Cars,LMFP,BEV,2032,1047071.6869450839,Current Measures,65.0,16980875.220095832,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,BEV,2032,1047071.6869450839,Current Measures,65.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,BEV,2032,1047071.6869450839,Current Measures,65.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,BEV,2032,1047071.6869450839,Current Measures,65.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,BEV,2032,1047071.6869450839,Current Measures,65.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Cobalt,149.56368345160004,368.814708896414,Small variability in data
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Copper,484.997905396169,1195.974565255634,Variability in data
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Graphite,65.2555225805155,160.916045987892,No comparison
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Lithium,179.0,441.4028283398221,Small variability in data
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Manganese,59.41948687206784,146.52474616665742,Small variability in data
Canada,Cars,NCA,BEV,2032,1047071.6869450839,Current Measures,65.0,2465937.5884906263,Vehicle battery,NCA,Nickel,791.469154288161,1951.7135376900633,Small variability in data
Canada,Cars,NMC,BEV,2032,1047071.6869450839,Current Measures,65.0,10478465.199934237,Vehicle battery,NMC,Cobalt,216.0569064717551,2263.9447756697323,Small variability in data
Canada,Cars,NMC,BEV,2032,1047071.6869450839,Current Measures,65.0,10478465.199934237,Vehicle battery,NMC,Copper,317.07315106442,3322.439979262016,No comparison
Canada,Cars,NMC,BEV,2032,1047071.6869450839,Current Measures,65.0,10478465.199934237,Vehicle battery,NMC,Lithium,373.86187056491104,3917.498600296738,Variability in data
Canada,Cars,NMC,BEV,2032,1047071.6869450839,Current Measures,65.0,10478465.199934237,Vehicle battery,NMC,Manganese,158.5365755322099,1661.219989631007,No comparison
Canada,Cars,NMC,BEV,2032,1047071.6869450839,Current Measures,65.0,10478465.199934237,Vehicle battery,NMC,Nickel,563.6856690888599,5906.560667249264,No comparison
Canada,Cars,Na-ion,BEV,2032,1047071.6869450839,Current Measures,65.0,4352371.968055362,Vehicle battery,Na-ion,Manganese,554.878014362737,2415.035515402597,Variability in data
Canada,Cars,Na-ion,BEV,2032,1047071.6869450839,Current Measures,65.0,4352371.968055362,Vehicle battery,Na-ion,Nickel,334.688460516676,1456.6886735843843,Small variability in data
Canada,Trucks,NMC,BEV,2032,11021.807231000883,Current Measures,350.0,3857632.530850309,Vehicle battery,NMC,Cobalt,216.0569064717551,833.4681509203251,Small variability in data
Canada,Trucks,NMC,BEV,2032,11021.807231000883,Current Measures,350.0,3857632.530850309,Vehicle battery,NMC,Copper,317.07315106442,1223.1517022053208,No comparison
Canada,Trucks,NMC,BEV,2032,11021.807231000883,Current Measures,350.0,3857632.530850309,Vehicle battery,NMC,Lithium,373.86187056491104,1442.2217139357483,Variability in data
Canada,Trucks,NMC,BEV,2032,11021.807231000883,Current Measures,350.0,3857632.530850309,Vehicle battery,NMC,Manganese,158.5365755322099,611.5758511026601,No comparison
Canada,Trucks,NMC,BEV,2032,11021.807231000883,Current Measures,350.0,3857632.530850309,Vehicle battery,NMC,Nickel,563.6856690888599,2174.4921742513084,No comparison
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Aluminum,46.40007822418474,104.71072959302128,No comparison
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Cobalt,1536.85058087675,3468.199877197309,Important variability in data
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Copper,493.2248344592003,1113.0570086560977,Variability in data
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Lithium,128.51391608843448,290.0164489262072,Small variability in data
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Manganese,1492.4507879970258,3368.003177447098,Variability in data
Canada,Vans,LFP,BEV,2032,60619.939770504854,Current Measures,75.0,2256692.953988249,Vehicle battery,LFP,Nickel,140.0,315.93701355835486,Variability in data
Canada,Vans,LMFP,BEV,2032,60619.939770504854,Current Measures,75.0,1134349.9640954705,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,BEV,2032,60619.939770504854,Current Measures,75.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,BEV,2032,60619.939770504854,Current Measures,75.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,BEV,2032,60619.939770504854,Current Measures,75.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,BEV,2032,60619.939770504854,Current Measures,75.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Cobalt,149.56368345160004,24.637419825064093,Small variability in data
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Copper,484.997905396169,79.89303775999174,Variability in data
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Graphite,65.2555225805155,10.74945246477821,No comparison
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Lithium,179.0,29.48642375549419,Small variability in data
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Manganese,59.41948687206784,9.788090330971041,Small variability in data
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977,Vehicle battery,NCA,Nickel,791.469154288161,130.3776249873929,Small variability in data
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198,Vehicle battery,NMC,Cobalt,216.0569064717551,151.23517732206707,Small variability in data
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198,Vehicle battery,NMC,Copper,317.07315106442,221.94437108430472,No comparison
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198,Vehicle battery,NMC,Lithium,373.86187056491104,261.69525062711,Variability in data
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198,Vehicle battery,NMC,Manganese,158.5365755322099,110.97218554215227,No comparison
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198,Vehicle battery,NMC,Nickel,563.6856690888599,394.5678178526836,No comparison
Canada,Vans,Na-ion,BEV,2032,60619.939770504854,Current Measures,75.0,290745.49584175495,Vehicle battery,Na-ion,Manganese,554.878014362737,161.32828341758238,Variability in data
Canada,Vans,Na-ion,BEV,2032,60619.939770504854,Current Measures,75.0,290745.49584175495,Vehicle battery,Na-ion,Nickel,334.688460516676,97.30916240543459,Small variability in data
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701,Vehicle battery,NMC,Cobalt,216.0569064717551,0.5417542980982113,Small variability in data
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701,Vehicle battery,NMC,Copper,317.07315106442,0.7950486064334586,No comparison
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701,Vehicle battery,NMC,Lithium,373.86187056491104,0.9374441140582365,Variability in data
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701,Vehicle battery,NMC,Manganese,158.5365755322099,0.39752430321672905,No comparison
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701,Vehicle battery,NMC,Nickel,563.6856690888599,1.4134199132633505,No comparison
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Aluminum,46.40007822418474,0.004442273376673631,No comparison
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Cobalt,1536.85058087675,0.14713575236594648,Important variability in data
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Copper,493.2248344592003,0.04722060036722839,Variability in data
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Lithium,128.51391608843448,0.012303728136263336,Small variability in data
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Manganese,1492.4507879970258,0.14288498328563448,Variability in data
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724,Vehicle battery,LFP,Nickel,140.0,0.013403388453990814,Variability in data
Canada,Cars,LMFP,FCEV,2032,110.21807231000884,Current Measures,1.75,48.12393787071693,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,FCEV,2032,110.21807231000884,Current Measures,1.75,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,FCEV,2032,110.21807231000884,Current Measures,1.75,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,FCEV,2032,110.21807231000884,Current Measures,1.75,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,FCEV,2032,110.21807231000884,Current Measures,1.75,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Cobalt,149.56368345160004,0.0010452238713663554,Small variability in data
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Copper,484.997905396169,0.003389401601939043,Variability in data
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Graphite,65.2555225805155,0.0004560373772936211,No comparison
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Lithium,179.0,0.0012509391896270263,Small variability in data
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Manganese,59.41948687206784,0.0004152523170714987,Small variability in data
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414,Vehicle battery,NCA,Nickel,791.469154288161,0.005531171969162122,Small variability in data
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686,Vehicle battery,NMC,Cobalt,216.0569064717551,0.006416037825784664,Small variability in data
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686,Vehicle battery,NMC,Copper,317.07315106442,0.009415821803576562,No comparison
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686,Vehicle battery,NMC,Lithium,373.86187056491104,0.011102222753877395,Variability in data
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686,Vehicle battery,NMC,Manganese,158.5365755322099,0.004707910901788279,No comparison
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686,Vehicle battery,NMC,Nickel,563.6856690888599,0.016739240757386576,No comparison
Canada,Cars,Na-ion,FCEV,2032,110.21807231000884,Current Measures,1.75,12.334657399347178,Vehicle battery,Na-ion,Manganese,554.878014362737,0.006844230205594403,Variability in data
Canada,Cars,Na-ion,FCEV,2032,110.21807231000884,Current Measures,1.75,12.334657399347178,Vehicle battery,Na-ion,Nickel,334.688460516676,0.004128267495988133,Small variability in data
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928,Vehicle battery,NMC,Cobalt,216.0569064717551,2.5004044527609754,Small variability in data
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928,Vehicle battery,NMC,Copper,317.07315106442,3.669455106615963,No comparison
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928,Vehicle battery,NMC,Lithium,373.86187056491104,4.326665141807245,Variability in data
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928,Vehicle battery,NMC,Manganese,158.5365755322099,1.8347275533079803,No comparison
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928,Vehicle battery,NMC,Nickel,563.6856690888599,6.523476522753925,No comparison
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Aluminum,46.40007822418474,118.03754972304218,No comparison
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Cobalt,1536.85058087675,3909.6071342951486,Important variability in data
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Copper,493.2248344592003,1254.718809757783,Variability in data
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Lithium,128.51391608843448,326.92763333499715,Small variability in data
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Manganese,1492.4507879970258,3796.658127304002,Variability in data
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807,Vehicle battery,LFP,Nickel,140.0,356.1471789203273,Variability in data
Canada,Cars,LMFP,PHEV,2032,341676.0241610274,Current Measures,15.0,1278721.7777076215,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,PHEV,2032,341676.0241610274,Current Measures,15.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,PHEV,2032,341676.0241610274,Current Measures,15.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,PHEV,2032,341676.0241610274,Current Measures,15.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,PHEV,2032,341676.0241610274,Current Measures,15.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Cobalt,149.56368345160004,27.77309143916316,Small variability in data
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Copper,484.997905396169,90.06124256580888,Variability in data
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Graphite,65.2555225805155,12.117564596659076,No comparison
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Lithium,179.0,33.23924132437527,Small variability in data
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Manganese,59.41948687206784,11.033847282185537,Small variability in data
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503,Vehicle battery,NCA,Nickel,791.469154288161,146.97114089487926,Small variability in data
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768,Vehicle battery,NMC,Cobalt,216.0569064717551,170.48329079942107,Small variability in data
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768,Vehicle battery,NMC,Copper,317.07315106442,250.1918364950344,No comparison
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768,Vehicle battery,NMC,Lithium,373.86187056491104,295.0019188887422,Variability in data
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768,Vehicle battery,NMC,Manganese,158.5365755322099,125.0959182475171,No comparison
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768,Vehicle battery,NMC,Nickel,563.6856690888599,444.7855401248433,No comparison
Canada,Cars,Na-ion,PHEV,2032,341676.0241610274,Current Measures,15.0,327749.46803979645,Vehicle battery,Na-ion,Manganese,554.878014362737,181.86097403436557,Variability in data
Canada,Cars,Na-ion,PHEV,2032,341676.0241610274,Current Measures,15.0,327749.46803979645,Vehicle battery,Na-ion,Nickel,334.688460516676,109.69396489339898,Small variability in data
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Aluminum,46.40007822418474,17.708170900385856,No comparison
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Cobalt,1536.85058087675,586.525147717053,Important variability in data
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Copper,493.2248344592003,188.2348046638773,Variability in data
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Lithium,128.51391608843448,49.04617570204173,Small variability in data
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Manganese,1492.4507879970258,569.5803676574778,Variability in data
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976,Vehicle battery,LFP,Nickel,140.0,53.429735917165665,Variability in data
Canada,Vans,LMFP,PHEV,2032,35269.783139202824,Current Measures,21.8,191835.7660492122,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,PHEV,2032,35269.783139202824,Current Measures,21.8,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,PHEV,2032,35269.783139202824,Current Measures,21.8,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,PHEV,2032,35269.783139202824,Current Measures,21.8,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,PHEV,2032,35269.783139202824,Current Measures,21.8,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Cobalt,149.56368345160004,4.166560986658111,Small variability in data
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Copper,484.997905396169,13.511123185786724,Variability in data
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Graphite,65.2555225805155,1.8178952822858858,No comparison
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Lithium,179.0,4.986601021050362,Small variability in data
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Manganese,59.41948687206784,1.655314379366157,Small variability in data
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186,Vehicle battery,NCA,Nickel,791.469154288161,22.04883180392855,Small variability in data
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437,Vehicle battery,NMC,Cobalt,216.0569064717551,25.57615992724218,Small variability in data
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437,Vehicle battery,NMC,Copper,317.07315106442,37.5341559438572,No comparison
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437,Vehicle battery,NMC,Lithium,373.86187056491104,44.25663196059926,Variability in data
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437,Vehicle battery,NMC,Manganese,158.5365755322099,18.76707797192859,No comparison
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437,Vehicle battery,NMC,Nickel,563.6856690888599,66.7273962991593,No comparison
Canada,Vans,Na-ion,PHEV,2032,35269.783139202824,Current Measures,21.8,49169.468581626235,Vehicle battery,Na-ion,Manganese,554.878014362737,27.283057093843748,Variability in data
Canada,Vans,Na-ion,PHEV,2032,35269.783139202824,Current Measures,21.8,49169.468581626235,Vehicle battery,Na-ion,Nickel,334.688460516676,16.456453744007554,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Aluminum,46.40007822418474,0.14706300373904208,No comparison
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Cobalt,1536.85058087675,4.870980208908852,Important variability in data
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Copper,493.2248344592003,1.5632543834043555,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Lithium,128.51391608843448,0.4073191952590604,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Manganese,1492.4507879970258,4.730257021444909,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805,Vehicle battery,LFP,Nickel,140.0,0.4437238321881653,Variability in data
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226,Vehicle battery,NMC,Cobalt,216.0569064717551,84.59082221502985,Small variability in data
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226,Vehicle battery,NMC,Copper,317.07315106442,124.14080618318953,No comparison
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226,Vehicle battery,NMC,Lithium,373.86187056491104,146.374784043616,Variability in data
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226,Vehicle battery,NMC,Manganese,158.5365755322099,62.07040309159472,No comparison
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226,Vehicle battery,NMC,Nickel,563.6856690888599,220.69479285675786,No comparison
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Aluminum,46.40007822418474,1777.9561493783533,No comparison
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Cobalt,1536.85058087675,58888.97272421617,Important variability in data
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Copper,493.2248344592003,18899.367436750985,Variability in data
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Lithium,128.51391608843448,4924.390564303632,Small variability in data
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Manganese,1492.4507879970258,57187.66342037786,Variability in data
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946,Vehicle battery,LFP,Nickel,140.0,5364.513820651925,Variability in data
Canada,Cars,LMFP,BEV,2033,1180777.7047024006,Current Measures,65.0,20469738.969044156,Vehicle battery,LMFP,,,,
